claim_id,assessor_name,claim_type,notification_channel,complexity_score,prior_claims,days_to_report,settled_amount,days_to_settle,leakage_flag
CL006278,A2,property,online,2,0,9.1,904.32,31.9,0
CL006279,A23,health,phone,5,1,3.3,5719.21,30.6,0
CL006280,A11,property,broker,3,0,6.2,2102.26,22.2,0
CL006281,A25,health,broker,4,1,7.7,7798.43,43.7,1
CL006282,A13,motor,phone,2,3,15.0,706.57,29.6,0
CL006283,A21,health,online,4,1,9.2,5439.97,26.7,0
CL006284,A26,property,phone,2,1,6.0,3784.89,31.3,0
CL006285,A24,property,phone,3,0,15.9,801.27,25.2,0
CL006286,A12,health,online,2,0,2.5,1174.63,19.8,0
CL006287,A28,property,online,2,1,27.1,4804.22,42.7,1
CL006288,A23,health,online,5,1,4.2,4018.77,30.5,0
CL006289,A12,motor,phone,2,2,7.5,7087.82,23.8,0
CL006290,A1,motor,online,5,1,18.0,5404.89,33.8,0
CL006291,A3,motor,online,3,1,39.3,829.48,59.4,1
CL006292,A28,motor,broker,5,0,26.3,6389.71,34.4,0
CL006293,A17,motor,online,2,1,1.9,1266.19,15.5,0
CL006294,A4,health,phone,4,0,1.9,2249.01,39.1,0
CL006295,A7,motor,online,1,0,7.9,754.71,20.6,0
CL006296,A11,motor,phone,1,0,22.8,2903.52,37.5,1
CL006297,A2,motor,broker,2,1,11.0,4044.61,17.8,0
CL006298,A19,motor,phone,2,2,25.0,2168.87,25.0,0
CL006299,A1,health,phone,1,1,10.4,1672.44,16.1,0
CL006300,A3,motor,broker,5,2,10.0,2292.88,30.8,0
CL006301,A15,motor,online,5,1,15.0,15664.93,32.8,0
CL006302,A20,health,broker,3,3,3.7,2184.52,44.5,1
CL006303,A2,motor,broker,3,1,3.6,909.48,22.3,0
CL006304,A22,health,phone,1,1,4.8,548.24,17.1,0
CL006305,A4,motor,phone,4,0,17.0,3731.68,30.2,0
CL006306,A28,travel,online,2,2,18.8,148440.75,20.0,0
CL006307,A11,property,phone,1,0,2.0,404.15,17.4,0
CL006308,A9,health,online,1,2,8.2,700.67,33.2,0
CL006309,A28,property,online,3,0,4.5,5173.73,34.2,0
CL006310,A9,motor,online,2,0,1.3,896.78,38.5,1
CL006311,A22,travel,phone,3,0,8.6,4733.58,25.6,0
CL006312,A25,travel,online,3,0,18.0,1196.32,25.1,0
CL006313,A21,motor,online,1,0,11.9,1643.28,19.1,0
CL006314,A24,motor,phone,3,1,9.6,1465.94,26.2,0
CL006315,A23,health,phone,5,1,16.9,5041.6,33.5,0
CL006316,A12,motor,phone,4,0,4.4,6344.28,28.6,0
CL006317,A16,health,online,5,1,6.3,1398.09,50.5,1
CL006318,A6,health,broker,1,0,15.0,4657.08,31.5,0
CL006319,A12,motor,phone,3,1,12.2,3171.81,27.2,0
CL006320,A12,travel,broker,5,1,11.1,34749.75,33.3,0
CL006321,A6,travel,online,3,0,1.1,1166.2,28.0,0
CL006322,A17,motor,phone,2,0,2.2,836.13,16.4,0
CL006323,A16,motor,online,2,1,1.0,475.77,25.4,0
CL006324,A17,travel,online,2,0,2.5,5252.76,19.9,0
CL006325,A28,motor,phone,5,1,7.6,608.5,30.0,0
CL006326,A20,health,phone,2,0,3.9,6034.09,20.2,0
CL006327,A28,motor,phone,1,0,6.8,912.92,15.2,0
CL006328,A16,property,online,4,0,2.3,7025.14,27.7,0
CL006329,A0,health,phone,5,2,21.6,2107.19,33.9,0
CL006330,A11,health,broker,1,1,3.5,1097.41,14.6,0
CL006331,A6,travel,broker,5,0,5.6,709.07,57.1,1
CL006332,A11,motor,online,4,1,8.3,5668.71,44.6,1
CL006333,A3,health,broker,2,0,10.0,686.64,18.6,0
CL006334,A13,health,online,4,1,25.4,3446.75,34.1,0
CL006335,A7,health,phone,1,1,2.2,5414.51,20.2,0
CL006336,A6,motor,broker,3,0,0.8,3951.67,26.8,0
CL006337,A14,motor,broker,2,0,1.1,5357.9,57.0,1
CL006338,A5,motor,online,2,2,19.1,1743.36,43.7,1
CL006339,A8,motor,online,3,1,4.5,3695.49,29.2,0
CL006340,A16,travel,phone,4,1,1.5,2081.03,29.0,0
CL006341,A4,health,phone,1,0,4.1,3030.38,13.8,0
CL006342,A23,motor,online,5,0,7.1,3047.52,28.4,0
CL006343,A14,motor,phone,4,1,1.3,1192.47,26.2,0
CL006344,A8,motor,phone,1,0,16.1,13972.94,17.6,0
CL006345,A21,motor,online,2,0,13.2,5152.29,19.9,0
CL006346,A24,property,phone,5,0,13.6,12203.52,54.0,0
CL006347,A20,property,phone,5,1,6.0,5416.81,33.0,0
CL006348,A4,motor,broker,5,3,22.0,2929.19,55.6,0
CL006349,A26,health,online,3,3,26.4,1418.04,51.2,1
CL006350,A22,motor,online,4,2,11.5,3822.22,28.0,0
CL006351,A18,health,online,3,0,2.9,3161.22,24.1,0
CL006352,A21,motor,phone,1,1,8.3,1185.29,14.5,0
CL006353,A10,property,online,1,0,9.4,3410.51,19.7,0
CL006354,A23,health,phone,1,5,11.7,3500.83,22.2,0
CL006355,A3,property,online,1,1,16.9,334.0,19.9,0
CL006356,A15,health,online,1,0,8.9,630.1,21.7,0
CL006357,A24,health,broker,5,1,9.3,7781.46,60.2,1
CL006358,A8,motor,online,3,0,4.7,1310.0,27.2,0
CL006359,A29,motor,online,1,1,4.2,6025.35,21.1,0
CL006360,A18,property,online,5,2,2.7,8686.21,36.7,0
CL006361,A1,motor,broker,4,0,2.8,12512.97,28.5,0
CL006362,A1,motor,broker,5,0,3.3,1715.09,30.9,0
CL006363,A7,motor,broker,1,0,6.1,3078.57,17.9,0
CL006364,A13,property,online,3,1,2.3,4803.62,21.2,0
CL006365,A9,travel,broker,4,0,4.7,6826.8,25.3,0
CL006366,A17,property,online,4,1,1.9,879.68,26.0,0
CL006367,A27,property,phone,5,2,9.5,1187.02,55.1,1
CL006368,A14,motor,phone,1,1,3.2,2786.88,13.8,0
CL006369,A18,property,broker,1,1,15.9,2403.56,36.2,1
CL006370,A1,health,online,5,2,17.2,4941.83,39.9,0
CL006371,A7,property,phone,2,1,3.2,2785.7,37.5,1
CL006372,A29,property,online,2,0,4.6,1947.81,31.3,0
CL006373,A12,motor,online,2,0,6.1,674.88,17.8,0
CL006374,A17,motor,online,2,0,10.8,3985.01,32.1,0
CL006375,A9,motor,online,5,1,2.0,2473.66,31.9,0
CL006376,A1,health,phone,1,1,12.7,2307.67,21.1,0
CL006377,A24,motor,online,5,0,5.7,1588.91,28.9,0
CL006378,A25,property,online,5,1,3.5,1780.08,27.7,0
CL006379,A5,motor,broker,4,1,6.4,1281.38,45.6,1
CL006380,A20,health,online,2,1,8.0,828.25,27.9,0
CL006381,A21,property,online,5,0,8.5,6182.01,34.4,0
CL006382,A2,health,broker,3,2,2.4,1761.47,40.6,1
CL006383,A2,health,online,1,1,16.9,2427.65,20.9,0
CL006384,A6,health,phone,1,1,5.8,665.18,11.7,0
CL006385,A3,motor,online,1,1,0.7,883.56,31.4,1
CL006386,A24,motor,phone,5,1,6.7,1944.38,33.6,0
CL006387,A19,health,phone,4,1,16.5,8026.81,26.9,0
CL006388,A11,property,phone,5,0,0.4,7493.12,31.1,0
CL006389,A11,health,online,4,2,8.8,7534.57,25.3,0
CL006390,A23,motor,broker,5,3,19.1,4500.11,35.1,0
CL006391,A3,property,broker,1,1,2.8,914.31,12.8,0
CL006392,A14,property,broker,5,0,8.4,1055.01,28.3,0
CL006393,A22,property,broker,5,1,2.2,1753.01,47.1,1
CL006394,A15,health,online,1,1,11.9,1583.73,17.1,0
CL006395,A9,health,phone,4,0,9.2,2217.59,28.2,0
CL006396,A23,health,phone,2,1,5.1,3468.35,17.5,0
CL006397,A9,property,broker,1,3,8.1,3550.67,22.6,0
CL006398,A19,motor,broker,4,0,3.4,1626.43,58.2,1
CL006399,A9,travel,broker,4,0,43.6,5467.69,34.2,0
CL006400,A15,property,online,4,1,3.7,655.94,23.2,0
CL006401,A7,motor,phone,2,0,6.7,9209.22,35.8,1
CL006402,A24,property,phone,3,2,5.4,417.82,41.5,0
CL006403,A11,motor,broker,3,2,16.2,6673.91,23.4,0
CL006404,A17,property,phone,5,2,5.4,4685.13,38.9,0
CL006405,A1,motor,online,3,1,23.0,1041.4,28.1,0
CL006406,A5,motor,online,3,2,0.6,1161.79,22.8,0
CL006407,A21,property,phone,2,4,9.0,310.4,25.5,0
CL006408,A7,motor,broker,5,1,8.3,6987.82,55.6,1
CL006409,A24,motor,online,2,2,9.3,2415.14,16.7,0
CL006410,A13,travel,broker,2,0,9.1,1724.64,21.4,0
CL006411,A20,travel,phone,3,0,33.4,769.8,33.9,0
CL006412,A0,motor,phone,5,1,2.3,968.52,27.9,0
CL006413,A9,property,online,2,0,2.7,4236.71,21.4,0
CL006414,A7,property,broker,4,1,11.9,1887.82,44.9,1
CL006415,A27,motor,phone,3,1,25.7,4219.96,29.6,0
CL006416,A15,health,broker,5,0,4.5,1522.17,30.3,0
CL006417,A25,travel,phone,2,2,19.5,2167.22,22.2,0
CL006418,A0,property,online,1,3,1.7,375.49,11.5,0
CL006419,A28,property,phone,3,1,4.9,21320.76,39.1,1
CL006420,A8,property,phone,2,2,6.4,1716.03,36.5,1
CL006421,A13,travel,online,1,1,7.6,969.42,16.8,0
CL006422,A18,motor,online,4,1,25.3,1201.16,33.4,0
CL006423,A28,motor,online,4,0,11.0,7532.76,27.1,0
CL006424,A10,health,online,2,0,4.7,1046.6,25.5,0
CL006425,A27,property,broker,2,0,15.6,312.48,22.8,0
CL006426,A13,motor,online,2,1,16.6,7019.87,20.3,0
CL006427,A11,property,broker,2,0,19.8,9695.11,41.1,1
CL006428,A19,motor,broker,5,2,9.8,1350.86,33.7,0
CL006429,A18,motor,broker,3,0,8.2,2642.99,44.6,1
CL006430,A13,motor,broker,1,0,1.9,680.75,10.8,0
CL006431,A17,property,online,5,0,8.8,3111.65,49.2,1
CL006432,A28,health,online,5,0,0.1,44773.34,54.3,1
CL006433,A8,health,phone,4,1,8.9,1021.38,26.0,0
CL006434,A15,motor,phone,2,2,5.5,447.33,15.8,0
CL006435,A8,motor,broker,5,1,4.6,4801.66,55.2,1
CL006436,A6,motor,online,3,1,4.4,1681.53,48.3,1
CL006437,A11,property,broker,1,0,7.0,760.92,12.4,0
CL006438,A5,motor,phone,1,0,6.7,1522.69,19.8,0
CL006439,A10,health,broker,5,3,5.8,1212.29,27.1,0
CL006440,A19,health,phone,2,2,6.3,570.11,19.5,0
CL006441,A16,property,phone,2,1,15.7,10832.73,30.5,0
CL006442,A15,property,online,2,0,18.4,2876.9,19.6,0
CL006443,A28,motor,phone,4,1,4.3,9021.67,29.5,0
CL006444,A16,motor,phone,1,1,9.0,4310.5,20.8,0
CL006445,A19,property,online,1,0,1.8,1506.35,13.8,0
CL006446,A25,motor,phone,2,0,26.5,3466.48,24.2,0
CL006447,A27,health,phone,5,1,13.1,17349.49,38.0,0
CL006448,A4,property,phone,1,0,15.6,3942.51,20.5,0
CL006449,A26,health,phone,4,0,5.7,10350.84,29.5,0
CL006450,A16,motor,phone,3,0,10.9,15252.93,22.1,0
CL006451,A25,property,phone,3,1,4.2,2787.58,23.4,0
CL006452,A24,property,online,3,0,0.1,921.07,25.8,0
CL006453,A13,motor,phone,5,0,17.0,341.43,33.4,0
CL006454,A4,health,online,2,1,0.9,1432.46,21.3,0
CL006455,A20,motor,online,4,0,25.0,7508.73,52.4,1
CL006456,A10,health,broker,3,2,5.7,1500.87,23.3,0
CL006457,A21,motor,online,4,0,8.9,5101.47,50.8,1
CL006458,A8,health,phone,5,1,3.5,4068.61,33.8,0
CL006459,A11,travel,online,4,0,9.4,2490.89,27.3,0
CL006460,A12,motor,online,2,3,5.4,1510.54,19.5,0
CL006461,A7,property,online,5,0,1.2,947.63,30.6,0
CL006462,A23,motor,broker,1,1,2.9,1948.85,20.1,0
CL006463,A1,property,phone,3,0,1.9,2727.19,19.8,0
CL006464,A20,motor,phone,2,0,5.6,2256.64,28.8,0
CL006465,A24,travel,online,1,0,6.2,1003.79,16.9,0
CL006466,A5,motor,online,5,0,5.9,689.74,32.0,0
CL006467,A7,health,phone,3,1,13.4,6019.88,41.1,1
CL006468,A4,property,online,3,2,7.7,1357.38,27.2,0
CL006469,A2,health,phone,1,0,9.5,877.72,14.3,0
CL006470,A20,property,broker,2,0,6.8,898.31,23.0,0
CL006471,A19,property,phone,1,1,13.4,527.98,13.3,0
CL006472,A6,health,broker,2,0,1.9,2588.11,13.8,0
CL006473,A2,motor,phone,5,1,0.9,265.96,27.4,0
CL006474,A1,health,online,4,0,9.8,2707.52,26.0,0
CL006475,A9,motor,broker,3,0,4.6,2006.76,41.3,0
CL006476,A22,motor,phone,5,0,4.0,1131.26,39.0,0
CL006477,A8,motor,phone,2,0,11.3,6492.65,17.5,0
CL006478,A1,health,online,2,1,1.2,2970.56,20.4,0
CL006479,A15,health,online,4,0,11.7,1977.24,28.3,0
CL006480,A14,motor,online,1,4,3.9,1909.83,21.7,0
CL006481,A1,health,broker,1,0,15.1,862.57,15.2,0
CL006482,A0,motor,broker,1,2,16.9,1006.94,35.6,1
CL006483,A18,health,broker,5,1,5.4,3608.54,48.1,1
CL006484,A0,motor,broker,1,1,2.3,3834.4,13.7,0
CL006485,A5,health,broker,4,0,13.1,3577.28,29.1,0
CL006486,A27,motor,phone,2,0,3.3,895.54,16.7,0
CL006487,A25,property,online,3,0,1.2,1187.43,22.4,0
CL006488,A18,motor,online,2,0,8.7,500.48,17.1,0
CL006489,A15,property,phone,5,1,12.9,5275.43,41.2,0
CL006490,A22,motor,online,5,0,19.0,2237.32,40.0,0
CL006491,A1,motor,online,2,1,14.8,7158.97,19.8,0
CL006492,A11,travel,broker,1,0,2.4,575.54,15.8,0
CL006493,A27,motor,online,2,2,7.5,236.16,18.0,0
CL006494,A13,property,broker,1,0,8.7,2039.0,16.3,0
CL006495,A19,health,phone,2,1,11.7,1982.57,19.9,0
CL006496,A4,health,phone,1,1,5.7,2109.54,23.4,0
CL006497,A5,motor,broker,1,0,0.3,1187.0,35.3,1
CL006498,A27,health,phone,1,3,10.1,1738.56,15.0,0
CL006499,A15,property,phone,4,1,12.5,8575.94,27.7,0
CL006500,A6,motor,online,3,2,4.2,11715.29,29.3,0
CL006501,A17,motor,online,4,1,7.8,3717.38,38.0,0
CL006502,A11,motor,online,2,0,6.8,2006.36,18.6,0
CL006503,A29,motor,broker,4,1,13.0,5836.51,55.0,1
CL006504,A26,health,phone,5,3,3.2,1574.71,50.8,1
CL006505,A2,health,online,1,0,10.1,903.08,15.8,0
CL006506,A5,motor,broker,3,0,3.5,2155.6,31.6,0
CL006507,A21,motor,online,1,1,20.9,8216.71,15.4,0
CL006508,A28,property,online,2,1,14.4,8902.21,17.8,0
CL006509,A10,motor,online,3,0,38.3,348.62,28.1,0
CL006510,A21,health,phone,2,0,4.5,2444.67,18.4,0
CL006511,A7,motor,phone,3,3,15.4,2247.91,44.0,1
CL006512,A11,health,phone,1,2,9.3,7274.7,15.4,0
CL006513,A24,property,broker,1,1,13.7,1524.58,18.4,0
CL006514,A13,property,online,3,0,15.8,2038.99,29.2,0
CL006515,A7,property,online,4,1,7.6,9608.8,36.8,0
CL006516,A6,property,online,3,1,19.0,4539.79,28.7,0
CL006517,A10,motor,online,2,1,3.9,4293.48,21.6,0
CL006518,A4,motor,phone,3,1,5.7,1316.49,22.9,0
CL006519,A7,property,online,5,0,10.8,3444.64,34.3,0
CL006520,A25,motor,broker,2,1,10.9,256.59,22.6,0
CL006521,A27,health,broker,5,2,2.0,11461.04,33.6,0
CL006522,A16,property,online,3,3,8.6,486.13,43.0,1
CL006523,A1,motor,phone,4,0,2.0,5359.3,22.9,0
CL006524,A15,motor,online,1,0,8.2,2836.98,16.5,0
CL006525,A7,motor,phone,4,1,4.8,4659.11,25.8,0
CL006526,A15,motor,online,5,1,0.6,4224.24,36.4,0
CL006527,A18,motor,online,4,1,11.1,7122.64,30.8,0
CL006528,A23,travel,phone,1,0,10.4,1996.97,13.3,0
CL006529,A6,motor,online,1,0,0.9,3276.32,15.3,0
CL006530,A20,health,online,3,0,5.1,3579.36,29.6,0
CL006531,A10,health,online,4,0,4.4,1070.18,30.6,0
CL006532,A26,health,online,5,0,13.7,14085.55,37.9,0
CL006533,A3,health,broker,3,0,6.2,603.27,41.6,1
CL006534,A23,property,online,3,0,2.8,3224.96,31.9,0
CL006535,A1,motor,broker,3,1,9.2,723.71,45.9,1
CL006536,A25,property,online,2,1,7.9,997.11,29.3,0
CL006537,A9,property,broker,2,2,19.7,2895.92,22.5,0
CL006538,A24,motor,online,4,1,3.7,420.58,32.2,0
CL006539,A10,health,online,1,0,4.2,905.53,12.8,0
CL006540,A0,property,phone,3,1,7.2,1053.4,32.4,0
CL006541,A11,motor,online,4,2,2.3,2134.75,23.6,0
CL006542,A6,travel,phone,5,1,10.6,3313.98,30.3,0
CL006543,A25,motor,phone,2,1,12.1,686.57,20.5,0
CL006544,A1,health,phone,2,0,2.4,693.93,17.1,0
CL006545,A8,property,online,4,0,0.4,10341.88,46.7,1
CL006546,A18,motor,online,1,2,3.7,176.26,12.5,0
CL006547,A0,health,online,4,0,0.2,2721.46,29.9,0
CL006548,A19,property,phone,2,2,7.8,6283.78,19.3,0
CL006549,A14,motor,online,5,3,17.3,1155.78,32.2,0
CL006550,A25,motor,online,4,1,4.8,410.35,25.2,0
CL006551,A25,property,phone,5,0,6.3,2056.59,36.1,0
CL006552,A26,health,phone,1,1,16.0,1026.04,15.7,0
CL006553,A27,health,online,1,0,8.5,634.17,16.0,0
CL006554,A25,health,phone,3,0,3.2,14434.22,37.2,0
CL006555,A9,health,phone,2,3,4.0,1435.57,39.3,1
CL006556,A12,travel,broker,1,0,4.6,1168.34,27.9,0
CL006557,A15,property,online,4,0,2.7,1764.11,26.7,0
CL006558,A27,property,broker,4,2,2.8,7633.33,27.5,0
CL006559,A4,property,online,1,2,4.3,1468.16,14.1,0
CL006560,A18,motor,online,1,0,1.5,1975.24,19.3,0
CL006561,A6,property,broker,1,2,9.6,5092.15,12.4,0
CL006562,A9,property,phone,3,0,10.3,3029.38,32.1,0
CL006563,A21,motor,phone,4,0,3.9,1346.6,24.9,0
CL006564,A24,health,phone,3,0,18.9,3169.74,32.2,0
CL006565,A12,motor,online,1,2,27.5,816.02,20.5,0
CL006566,A1,motor,phone,3,0,19.7,3792.0,44.0,1
CL006567,A5,motor,phone,2,0,6.8,1976.77,25.1,0
CL006568,A12,health,phone,3,4,14.9,8244.06,45.8,1
CL006569,A1,health,online,4,0,8.3,3630.27,46.7,1
CL006570,A1,health,online,5,1,1.0,1262.31,27.1,0
CL006571,A18,motor,broker,4,0,7.6,544.43,45.0,1
CL006572,A15,health,phone,3,3,15.8,2423.36,26.6,0
CL006573,A9,motor,broker,1,0,13.1,3402.41,19.2,0
CL006574,A27,health,phone,1,3,11.0,1315.76,25.9,0
CL006575,A18,motor,phone,1,0,6.4,777.35,31.4,1
CL006576,A12,property,online,2,3,4.6,4128.66,26.8,0
CL006577,A22,motor,online,2,1,9.3,1941.07,19.4,0
CL006578,A18,motor,broker,5,2,8.4,2640.06,57.7,1
CL006579,A22,health,phone,3,0,3.9,3207.11,26.6,0
CL006580,A21,motor,broker,1,1,7.3,1076.95,12.6,0
CL006581,A1,motor,phone,1,1,13.6,1916.66,15.5,0
CL006582,A1,property,phone,5,0,10.8,5265.47,28.7,0
CL006583,A7,health,broker,2,0,5.0,1872.78,22.8,0
CL006584,A2,property,phone,4,2,18.2,20719.75,37.1,0
CL006585,A27,health,phone,2,3,3.2,2188.17,22.4,0
CL006586,A5,motor,phone,4,0,6.9,3266.71,26.1,0
CL006587,A1,property,phone,3,0,5.5,9800.25,27.2,0
CL006588,A2,motor,online,3,1,7.8,1248.21,43.6,1
CL006589,A27,health,broker,4,3,14.4,859.9,49.5,1
CL006590,A17,health,online,4,1,6.1,572.52,35.7,0
CL006591,A16,health,broker,4,1,2.3,6263.02,36.8,0
CL006592,A19,health,broker,3,2,11.3,4486.98,28.5,0
CL006593,A17,motor,online,1,2,5.3,660.4,12.3,0
CL006594,A6,motor,broker,5,1,25.4,1854.75,50.4,0
CL006595,A27,property,online,4,0,1.4,737.02,29.4,0
CL006596,A19,travel,phone,3,0,6.2,6935.96,21.8,0
CL006597,A25,health,online,4,3,6.4,1257.03,36.1,0
CL006598,A3,health,online,3,1,2.9,2898.62,22.0,0
CL006599,A0,motor,online,1,2,11.8,2911.59,18.6,0
CL006600,A18,motor,online,5,1,1.7,1338.49,49.0,1
CL006601,A7,motor,broker,5,1,2.1,6459.49,31.8,0
CL006602,A11,motor,phone,1,1,1.6,3484.72,16.6,0
CL006603,A15,motor,phone,3,0,6.6,6000.13,20.9,0
CL006604,A9,health,online,2,0,14.7,1460.18,25.0,0
CL006605,A0,motor,online,5,2,19.9,15738.75,31.3,0
CL006606,A23,travel,broker,2,2,2.4,402.98,16.1,0
CL006607,A23,motor,phone,4,2,5.6,2976.63,24.0,0
CL006608,A7,motor,phone,1,0,4.1,967.47,15.2,0
CL006609,A26,motor,online,4,1,4.4,1187.79,30.3,0
CL006610,A26,health,broker,1,0,15.7,2867.0,20.1,0
CL006611,A17,motor,online,2,0,5.0,1462.1,23.6,0
CL006612,A20,health,phone,2,1,4.3,707.54,14.5,0
CL006613,A26,travel,online,1,0,15.5,2639.02,14.4,0
CL006614,A12,motor,broker,4,2,19.5,3150.16,47.9,1
CL006615,A0,health,broker,1,1,11.9,5592.25,19.3,0
CL006616,A21,motor,online,2,0,1.4,1169.28,22.1,0
CL006617,A4,travel,online,2,0,8.1,2681.54,17.0,0
CL006618,A0,health,phone,3,0,15.6,1192.62,25.7,0
CL006619,A15,property,broker,5,0,13.3,4186.86,50.4,1
CL006620,A13,motor,phone,4,0,13.1,1046.92,27.8,0
CL006621,A2,health,online,2,1,20.5,611.98,21.6,0
CL006622,A18,property,online,2,1,21.7,522.23,33.2,0
CL006623,A26,motor,online,1,0,6.3,1256.38,17.2,0
CL006624,A9,motor,phone,5,2,2.9,4160.1,38.6,0
CL006625,A9,property,phone,3,1,7.9,2646.32,23.9,0
CL006626,A7,motor,online,1,0,5.6,1083.62,15.3,0
CL006627,A12,property,online,1,0,3.9,1778.14,20.2,0
CL006628,A10,motor,online,5,0,13.2,3385.2,32.1,0
CL006629,A4,property,online,3,3,4.4,3151.32,25.8,0
CL006630,A0,health,phone,3,1,7.1,1873.29,29.2,0
CL006631,A8,motor,online,4,0,5.2,647.64,27.8,0
CL006632,A14,travel,phone,1,1,17.0,343.76,24.1,0
CL006633,A19,motor,phone,3,0,3.5,9548.73,40.9,1
CL006634,A29,travel,broker,5,1,4.3,2787.83,28.5,0
CL006635,A3,motor,online,2,1,31.2,2237.52,43.2,1
CL006636,A11,motor,phone,5,1,9.4,7076.95,56.5,1
CL006637,A0,property,phone,5,0,10.2,2921.93,35.2,0
CL006638,A6,property,phone,2,0,0.9,1558.61,17.1,0
CL006639,A9,health,online,1,3,4.7,1476.05,15.1,0
CL006640,A25,travel,broker,1,1,9.4,10533.37,16.0,0
CL006641,A9,property,online,2,0,2.6,5419.36,16.1,0
CL006642,A12,motor,phone,2,1,6.6,6390.95,37.2,1
CL006643,A18,motor,phone,5,0,3.6,1068.72,35.4,0
CL006644,A17,motor,online,2,0,5.6,556.21,28.3,0
CL006645,A11,health,broker,1,0,16.9,2764.18,15.0,0
CL006646,A26,property,online,1,0,17.8,3240.44,22.5,0
CL006647,A23,travel,online,1,0,8.4,691.11,22.1,0
CL006648,A5,health,phone,5,1,14.6,2530.93,52.8,1
CL006649,A16,motor,phone,5,2,4.7,3273.73,37.2,0
CL006650,A23,health,phone,1,2,2.5,2758.67,36.5,1
CL006651,A19,travel,broker,5,0,8.8,4193.75,60.7,1
CL006652,A20,travel,broker,5,1,17.8,1663.65,38.1,0
CL006653,A23,property,phone,5,0,11.1,4155.98,40.8,0
CL006654,A8,motor,online,5,1,5.2,2038.45,28.7,0
CL006655,A19,motor,phone,4,1,4.5,3895.21,45.1,1
CL006656,A13,health,online,3,1,11.4,925.0,33.4,0
CL006657,A24,property,phone,5,0,0.7,3587.99,27.9,0
CL006658,A29,motor,phone,5,1,6.5,3723.5,29.6,0
CL006659,A22,property,phone,3,3,8.7,18266.07,43.3,1
CL006660,A13,health,broker,2,0,12.8,1618.96,24.3,0
CL006661,A6,property,phone,2,1,8.0,3223.27,41.0,1
CL006662,A19,property,online,4,0,8.9,4209.62,54.0,1
CL006663,A0,property,broker,5,1,14.6,7413.3,35.4,0
CL006664,A2,motor,broker,5,0,18.1,1577.09,33.6,0
CL006665,A16,motor,online,5,2,0.3,821.49,36.1,0
CL006666,A3,property,online,4,0,1.1,2520.07,26.3,0
CL006667,A14,property,phone,3,1,30.2,574.1,30.4,0
CL006668,A10,property,phone,5,0,6.4,11403.38,54.9,1
CL006669,A9,health,phone,4,1,19.9,4002.35,49.1,1
CL006670,A26,health,broker,2,1,10.3,369.4,18.8,0
CL006671,A5,health,online,1,1,11.2,1353.53,17.3,0
CL006672,A22,health,phone,2,0,15.9,2670.99,29.6,0
CL006673,A5,health,online,5,1,3.2,1979.55,28.2,0
CL006674,A17,property,phone,4,1,2.5,2485.86,26.0,0
CL006675,A19,motor,phone,2,1,2.4,3971.83,17.8,0
CL006676,A15,health,online,1,0,10.9,2440.74,16.9,0
CL006677,A12,motor,online,3,2,4.6,1334.78,25.9,0
CL006678,A10,property,broker,5,2,7.4,1717.38,28.9,0
CL006679,A24,motor,broker,4,5,4.3,1878.15,33.1,0
CL006680,A16,property,online,4,1,17.2,3681.95,39.3,0
CL006681,A18,motor,online,2,2,12.3,573.13,17.8,0
CL006682,A27,health,broker,5,2,6.7,3771.15,33.5,0
CL006683,A23,health,phone,2,1,6.0,9957.77,26.4,0
CL006684,A27,property,phone,5,1,2.3,3536.34,59.6,1
CL006685,A24,health,phone,5,0,6.6,1081.99,33.7,0
CL006686,A10,health,online,2,3,3.1,890.64,16.5,0
CL006687,A21,travel,online,2,1,14.7,1314.43,18.9,0
CL006688,A13,health,online,4,0,12.1,1341.41,45.6,1
CL006689,A21,health,online,1,2,19.9,199.87,16.9,0
CL006690,A5,health,online,1,1,10.4,1523.64,33.6,1
CL006691,A0,motor,phone,4,0,0.5,1370.01,34.6,0
CL006692,A26,travel,broker,5,0,4.1,2735.43,31.5,0
CL006693,A4,health,online,2,0,10.5,1127.69,28.3,0
CL006694,A27,motor,phone,5,1,2.7,376.97,32.9,0
CL006695,A27,health,broker,1,0,1.5,1277.24,13.2,0
CL006696,A20,motor,online,3,0,8.4,3320.61,22.9,0
CL006697,A16,travel,phone,2,1,3.0,5990.95,21.9,0
CL006698,A17,property,online,2,3,18.5,13541.8,19.5,0
CL006699,A8,motor,online,5,0,31.7,8578.59,38.1,0
CL006700,A19,motor,online,4,1,24.7,3549.46,29.1,0
CL006701,A6,motor,broker,1,0,12.5,424.08,34.9,1
CL006702,A15,motor,online,5,1,5.4,3925.74,30.4,0
CL006703,A15,property,broker,5,0,15.0,6830.88,30.9,0
CL006704,A8,motor,phone,1,1,2.7,1221.32,19.2,0
CL006705,A25,health,phone,3,0,4.9,1002.76,24.2,0
CL006706,A14,motor,online,3,0,11.6,1621.88,28.0,0
CL006707,A15,health,online,1,1,16.6,9414.0,20.7,0
CL006708,A9,property,online,4,1,8.3,1449.12,25.5,0
CL006709,A23,motor,online,5,4,17.4,1151.93,30.9,0
CL006710,A2,motor,phone,2,0,3.4,2813.44,17.1,0
CL006711,A29,health,online,3,0,4.5,3577.31,23.1,0
CL006712,A7,motor,online,3,1,10.9,417.25,46.9,1
CL006713,A3,motor,online,3,0,9.1,1710.3,26.2,0
CL006714,A5,health,online,2,0,0.6,1267.18,15.9,0
